flip_id,speakers,utterances,emotions,triggers,dialog_id
640,Ross,"Not just Janice, Janice in labor, contracting and everything.",joy,0.0,146
640,Janice,"Oh, this should be easy. I have a very wide pelvis. You remember Chandler.",neutral,0.0,146
640,Chandler,Janice I didn't even know you were pregnant! Who's the unwitting human who's essence you've stolen?,surprise,0.0,146
640,Janice,It's you. This is yours.,neutral,0.0,146
640,Chandler,What?!,surprise,1.0,146
640,Janice,Look how nervous he gets! We haven't slept together in years!,joy,1.0,146
641,Monica,Hey!,joy,0.0,146
641,Monica,I can't believe this is taking so long. How are you doing?,sadness,0.0,146
641,Rachel,Oh not bad. Do you know that feeling when you're trying to blow a Saint Bernard out your ass?,sadness,0.0,146
641,Chandler,Weirdest thing. Did I hearMother of God it's true!,surprise,0.0,146
641,Janice,Chandler Bing!,surprise,0.0,146
641,Joey,Janice,surprise,0.0,146
641,Ross,"Not just Janice, Janice in labor, contracting and everything.",joy,0.0,146
641,Janice,"Oh, this should be easy. I have a very wide pelvis. You remember Chandler.",neutral,0.0,146
641,Chandler,Janice I didn't even know you were pregnant! Who's the unwitting human who's essence you've stolen?,surprise,0.0,146
641,Janice,It's you. This is yours.,neutral,0.0,146
641,Chandler,What?!,surprise,0.0,146
641,Janice,Look how nervous he gets! We haven't slept together in years!,joy,0.0,146
641,Chandler,That's funny. Does it-does it hurt? Does the labor hurt?,fear,1.0,146
642,Joey,"Man, I'm starving! What the hell was I thinking at dinner?! ""Do you want soup or salad?"" Both! Always order both!",anger,0.0,147
642,Ross,"Y'know, y'know I'm lookin' and I don't think anyone's home here.",neutral,0.0,147
642,Ross,"I say we just break the window, crawl through, and-and y'know explain later.",neutral,1.0,147
642,Joey,Yeah? Really? No one's home?,surprise,1.0,147
643,Monica,"Hey, what's up?",neutral,0.0,148
643,Rachel,I just saw Danny getting on the subway with a girl and he had his arm around her.,sadness,1.0,148
643,Monica,"Oh, honey, I'm sorry.",sadness,0.0,148
644,Monica,"Hey, what's up?",neutral,0.0,148
644,Rachel,I just saw Danny getting on the subway with a girl and he had his arm around her.,sadness,0.0,148
644,Monica,"Oh, honey, I'm sorry.",sadness,1.0,148
644,Rachel,"Well, you should be, this is all your fault! You meddled in our relationship!!",anger,0.0,148
645,Monica,"Hey, what's up?",neutral,0.0,148
645,Rachel,I just saw Danny getting on the subway with a girl and he had his arm around her.,sadness,0.0,148
645,Monica,"Oh, honey, I'm sorry.",sadness,0.0,148
645,Rachel,"Well, you should be, this is all your fault! You meddled in our relationship!!",anger,1.0,148
645,Monica,You had no relationship!!,anger,0.0,148
646,Monica,"Hey, what's up?",neutral,0.0,148
646,Rachel,I just saw Danny getting on the subway with a girl and he had his arm around her.,sadness,0.0,148
646,Monica,"Oh, honey, I'm sorry.",sadness,0.0,148
646,Rachel,"Well, you should be, this is all your fault! You meddled in our relationship!!",anger,0.0,148
646,Monica,You had no relationship!!,anger,0.0,148
646,Rachel,"No, but I was doing my thing and everything was going according to the plan!",anger,0.0,148
646,Monica,"Oh God, stop with the plan!",anger,0.0,148
646,Monica,"So what, so what you saw him with a girl?",neutral,0.0,148
647,Monica,"Hey, what's up?",neutral,0.0,148
647,Rachel,I just saw Danny getting on the subway with a girl and he had his arm around her.,sadness,0.0,148
647,Monica,"Oh, honey, I'm sorry.",sadness,0.0,148
647,Rachel,"Well, you should be, this is all your fault! You meddled in our relationship!!",anger,0.0,148
647,Monica,You had no relationship!!,anger,0.0,148
647,Rachel,"No, but I was doing my thing and everything was going according to the plan!",anger,0.0,148
647,Monica,"Oh God, stop with the plan!",anger,0.0,148
647,Monica,"So what, so what you saw him with a girl?",neutral,0.0,148
647,Monica,Who cares?!,anger,0.0,148
648,Monica,"Hey, what's up?",neutral,0.0,148
648,Rachel,I just saw Danny getting on the subway with a girl and he had his arm around her.,sadness,0.0,148
648,Monica,"Oh, honey, I'm sorry.",sadness,0.0,148
648,Rachel,"Well, you should be, this is all your fault! You meddled in our relationship!!",anger,0.0,148
648,Monica,You had no relationship!!,anger,0.0,148
648,Rachel,"No, but I was doing my thing and everything was going according to the plan!",anger,0.0,148
648,Monica,"Oh God, stop with the plan!",anger,0.0,148
648,Monica,"So what, so what you saw him with a girl?",neutral,0.0,148
648,Monica,Who cares?!,anger,0.0,148
648,Monica,That doesn't mean anything!,anger,0.0,148
648,Monica,"Now look, you're going to go out on a date with Danny and you're going to be so charming he's gonna forget all about that stupid subway girl.",neutral,1.0,148
649,Monica,"Hey, what's up?",neutral,0.0,148
649,Rachel,I just saw Danny getting on the subway with a girl and he had his arm around her.,sadness,0.0,148
649,Monica,"Oh, honey, I'm sorry.",sadness,0.0,148
649,Rachel,"Well, you should be, this is all your fault! You meddled in our relationship!!",anger,0.0,148
649,Monica,You had no relationship!!,anger,0.0,148
649,Rachel,"No, but I was doing my thing and everything was going according to the plan!",anger,0.0,148
649,Monica,"Oh God, stop with the plan!",anger,0.0,148
649,Monica,"So what, so what you saw him with a girl?",neutral,1.0,148
649,Monica,Who cares?!,anger,1.0,148
649,Monica,That doesn't mean anything!,anger,1.0,148
649,Monica,"Now look, you're going to go out on a date with Danny and you're going to be so charming he's gonna forget all about that stupid subway girl.",neutral,1.0,148
649,Rachel,She was kinda stupid.,neutral,0.0,148
650,Phoebe,Hi.,neutral,0.0,149
650,Duncan,Phoebe!,surprise,0.0,149
650,Phoebe,Ta-da.,joy,0.0,149
651,Phoebe,Hi.,neutral,0.0,149
651,Duncan,Phoebe!,surprise,0.0,149
651,Phoebe,Ta-da.,joy,0.0,149
651,Duncan,Hey.,neutral,0.0,149
652,Phoebe,Hi.,neutral,0.0,149
652,Duncan,Phoebe!,surprise,0.0,149
652,Phoebe,Ta-da.,joy,0.0,149
652,Duncan,Hey.,neutral,1.0,149
652,Phoebe,Hi.,neutral,0.0,149
653,Phoebe,Hi.,neutral,0.0,149
653,Duncan,Phoebe!,surprise,0.0,149
653,Phoebe,Ta-da.,joy,0.0,149
653,Duncan,Hey.,neutral,0.0,149
653,Phoebe,Hi.,neutral,0.0,149
653,Duncan,"Ahh, look at you, you look great.",joy,1.0,149
654,Phoebe,Hi.,neutral,0.0,149
654,Duncan,Phoebe!,surprise,0.0,149
654,Phoebe,Ta-da.,joy,0.0,149
654,Duncan,Hey.,neutral,0.0,149
654,Phoebe,Hi.,neutral,0.0,149
654,Duncan,"Ahh, look at you, you look great.",joy,0.0,149
654,Phoebe,"Do I? Thank you, so do you.",neutral,1.0,149
654,Duncan,Thanks.,neutral,0.0,149
655,Phoebe,Hi.,neutral,0.0,149
655,Duncan,Phoebe!,surprise,0.0,149
655,Phoebe,Ta-da.,joy,0.0,149
655,Duncan,Hey.,neutral,0.0,149
655,Phoebe,Hi.,neutral,0.0,149
655,Duncan,"Ahh, look at you, you look great.",joy,0.0,149
655,Phoebe,"Do I? Thank you, so do you.",neutral,0.0,149
655,Duncan,Thanks.,neutral,0.0,149
655,Phoebe,Sparkly.,neutral,0.0,149
655,Phoebe,"So, wow, this is pretty wonerful, huh.",joy,1.0,149
656,Phoebe,Hi.,neutral,0.0,149
656,Duncan,Phoebe!,surprise,0.0,149
656,Phoebe,Ta-da.,joy,0.0,149
656,Duncan,Hey.,neutral,0.0,149
656,Phoebe,Hi.,neutral,0.0,149
656,Duncan,"Ahh, look at you, you look great.",joy,0.0,149
656,Phoebe,"Do I? Thank you, so do you.",neutral,0.0,149
656,Duncan,Thanks.,neutral,0.0,149
656,Phoebe,Sparkly.,neutral,0.0,149
656,Phoebe,"So, wow, this is pretty wonerful, huh.",joy,0.0,149
656,Phoebe,Mr. major capades guy.,neutral,0.0,149
657,Phoebe,Hi.,neutral,0.0,149
657,Duncan,Phoebe!,surprise,0.0,149
657,Phoebe,Ta-da.,joy,0.0,149
657,Duncan,Hey.,neutral,0.0,149
657,Phoebe,Hi.,neutral,0.0,149
657,Duncan,"Ahh, look at you, you look great.",joy,0.0,149
657,Phoebe,"Do I? Thank you, so do you.",neutral,0.0,149
657,Duncan,Thanks.,neutral,0.0,149
657,Phoebe,Sparkly.,neutral,0.0,149
657,Phoebe,"So, wow, this is pretty wonerful, huh.",joy,0.0,149
657,Phoebe,Mr. major capades guy.,neutral,0.0,149
657,Phoebe,"I, I remember when you were just, like, King Friday in Mr. Roger's Ice is Nice.",neutral,1.0,149
657,Duncan,You always said I'd make it.,joy,0.0,149
658,Phoebe,Hi.,neutral,0.0,149
658,Duncan,Phoebe!,surprise,0.0,149
658,Phoebe,Ta-da.,joy,0.0,149
658,Duncan,Hey.,neutral,0.0,149
658,Phoebe,Hi.,neutral,0.0,149
658,Duncan,"Ahh, look at you, you look great.",joy,0.0,149
658,Phoebe,"Do I? Thank you, so do you.",neutral,0.0,149
658,Duncan,Thanks.,neutral,0.0,149
658,Phoebe,Sparkly.,neutral,0.0,149
658,Phoebe,"So, wow, this is pretty wonerful, huh.",joy,0.0,149
658,Phoebe,Mr. major capades guy.,neutral,0.0,149
658,Phoebe,"I, I remember when you were just, like, King Friday in Mr. Roger's Ice is Nice.",neutral,0.0,149
658,Duncan,You always said I'd make it.,joy,0.0,149
658,Phoebe,"Yeah, well, ya know, I'm kind of spooky that way. Wooo.",neutral,1.0,149
658,Duncan,I missed you.  I'm gonna get changed.,neutral,0.0,149
659,Phoebe,Hi.,neutral,0.0,149
659,Duncan,Phoebe!,surprise,0.0,149
659,Phoebe,Ta-da.,joy,0.0,149
659,Duncan,Hey.,neutral,0.0,149
659,Phoebe,Hi.,neutral,0.0,149
659,Duncan,"Ahh, look at you, you look great.",joy,0.0,149
659,Phoebe,"Do I? Thank you, so do you.",neutral,0.0,149
659,Duncan,Thanks.,neutral,0.0,149
659,Phoebe,Sparkly.,neutral,0.0,149
659,Phoebe,"So, wow, this is pretty wonerful, huh.",joy,0.0,149
659,Phoebe,Mr. major capades guy.,neutral,0.0,149
659,Phoebe,"I, I remember when you were just, like, King Friday in Mr. Roger's Ice is Nice.",neutral,0.0,149
659,Duncan,You always said I'd make it.,joy,0.0,149
659,Phoebe,"Yeah, well, ya know, I'm kind of spooky that way. Wooo.",neutral,0.0,149
659,Duncan,I missed you.  I'm gonna get changed.,neutral,0.0,149
659,Phoebe,OK.,neutral,0.0,149
659,Duncan,"Um, now. Phoebs.",neutral,0.0,149
659,Phoebe,"Oh, right, OK. Ole.",neutral,0.0,149
659,Duncan,What?,neutral,0.0,149
659,Phoebe,"Um, the matador.  Ole, ha ha ha.",joy,0.0,149
660,Jane,"Hi Joey it's Jane Rogers, can't wait    for your party tonight.",joy,0.0,150
660,Jane,"Listen, I forgot your address, can you give me a call?",neutral,1.0,150
661,Jane,"Hi Joey it's Jane Rogers, can't wait    for your party tonight.",joy,0.0,150
661,Jane,"Listen, I forgot your address, can you give me a call?",neutral,0.0,150
661,Jane,"Thanks, bye.",neutral,0.0,150
661,Joey,Hey!,joy,0.0,150
661,Rachel,Hey!,joy,0.0,150
661,Joey,What's happening?,joy,0.0,150
661,Rachel,"Yeah, it's a real shame you can't make it to that one-woman    show tonight.",sadness,1.0,150
662,Jane,"Hi Joey it's Jane Rogers, can't wait    for your party tonight.",joy,0.0,150
662,Jane,"Listen, I forgot your address, can you give me a call?",neutral,0.0,150
662,Jane,"Thanks, bye.",neutral,0.0,150
662,Joey,Hey!,joy,0.0,150
662,Rachel,Hey!,joy,0.0,150
662,Joey,What's happening?,joy,0.0,150
662,Rachel,"Yeah, it's a real shame you can't make it to that one-woman    show tonight.",sadness,1.0,150
662,Joey,"Oh, I'd love to, but I gotta get up so early the next day and    so, you know me, work comes first",neutral,0.0,150
663,Jane,"Hi Joey it's Jane Rogers, can't wait    for your party tonight.",joy,0.0,150
663,Jane,"Listen, I forgot your address, can you give me a call?",neutral,0.0,150
663,Jane,"Thanks, bye.",neutral,0.0,150
663,Joey,Hey!,joy,0.0,150
663,Rachel,Hey!,joy,0.0,150
663,Joey,What's happening?,joy,0.0,150
663,Rachel,"Yeah, it's a real shame you can't make it to that one-woman    show tonight.",sadness,0.0,150
663,Joey,"Oh, I'd love to, but I gotta get up so early the next day and    so, you know me, work comes first",neutral,1.0,150
663,Rachel,"Oh, yeah, yeah, yeah...",neutral,0.0,150
664,Jane,"Hi Joey it's Jane Rogers, can't wait    for your party tonight.",joy,0.0,150
664,Jane,"Listen, I forgot your address, can you give me a call?",neutral,0.0,150
664,Jane,"Thanks, bye.",neutral,0.0,150
664,Joey,Hey!,joy,0.0,150
664,Rachel,Hey!,joy,0.0,150
664,Joey,What's happening?,joy,0.0,150
664,Rachel,"Yeah, it's a real shame you can't make it to that one-woman    show tonight.",sadness,0.0,150
664,Joey,"Oh, I'd love to, but I gotta get up so early the next day and    so, you know me, work comes first",neutral,0.0,150
664,Rachel,"Oh, yeah, yeah, yeah...",neutral,0.0,150
664,Message,"""Hi Joey, it's Jane Rogers can't wait for your party tonight""",joy,1.0,150
664,Joey,Stupid Jane Rogers!!,anger,0.0,150
665,Jane,"Hi Joey it's Jane Rogers, can't wait    for your party tonight.",joy,0.0,150
665,Jane,"Listen, I forgot your address, can you give me a call?",neutral,0.0,150
665,Jane,"Thanks, bye.",neutral,0.0,150
665,Joey,Hey!,joy,0.0,150
665,Rachel,Hey!,joy,0.0,150
665,Joey,What's happening?,joy,0.0,150
665,Rachel,"Yeah, it's a real shame you can't make it to that one-woman    show tonight.",sadness,0.0,150
665,Joey,"Oh, I'd love to, but I gotta get up so early the next day and    so, you know me, work comes first",neutral,0.0,150
665,Rachel,"Oh, yeah, yeah, yeah...",neutral,0.0,150
665,Message,"""Hi Joey, it's Jane Rogers can't wait for your party tonight""",joy,1.0,150
665,Joey,Stupid Jane Rogers!!,anger,0.0,150
665,Rachel,You are having a party tonight??,surprise,0.0,150
666,Jane,"Hi Joey it's Jane Rogers, can't wait    for your party tonight.",joy,0.0,150
666,Jane,"Listen, I forgot your address, can you give me a call?",neutral,0.0,150
666,Jane,"Thanks, bye.",neutral,0.0,150
666,Joey,Hey!,joy,0.0,150
666,Rachel,Hey!,joy,0.0,150
666,Joey,What's happening?,joy,0.0,150
666,Rachel,"Yeah, it's a real shame you can't make it to that one-woman    show tonight.",sadness,0.0,150
666,Joey,"Oh, I'd love to, but I gotta get up so early the next day and    so, you know me, work comes first",neutral,0.0,150
666,Rachel,"Oh, yeah, yeah, yeah...",neutral,0.0,150
666,Message,"""Hi Joey, it's Jane Rogers can't wait for your party tonight""",joy,0.0,150
666,Joey,Stupid Jane Rogers!!,anger,0.0,150
666,Rachel,You are having a party tonight??,surprise,1.0,150
666,Joey,Kinda have a... a thing for the Days Of Our Life's people.,neutral,0.0,150
667,Jane,"Hi Joey it's Jane Rogers, can't wait    for your party tonight.",joy,0.0,150
667,Jane,"Listen, I forgot your address, can you give me a call?",neutral,0.0,150
667,Jane,"Thanks, bye.",neutral,0.0,150
667,Joey,Hey!,joy,0.0,150
667,Rachel,Hey!,joy,0.0,150
667,Joey,What's happening?,joy,0.0,150
667,Rachel,"Yeah, it's a real shame you can't make it to that one-woman    show tonight.",sadness,0.0,150
667,Joey,"Oh, I'd love to, but I gotta get up so early the next day and    so, you know me, work comes first",neutral,0.0,150
667,Rachel,"Oh, yeah, yeah, yeah...",neutral,0.0,150
667,Message,"""Hi Joey, it's Jane Rogers can't wait for your party tonight""",joy,1.0,150
667,Joey,Stupid Jane Rogers!!,anger,0.0,150
667,Rachel,You are having a party tonight??,surprise,0.0,150
667,Joey,Kinda have a... a thing for the Days Of Our Life's people.,neutral,1.0,150
667,Rachel,And you weren't going to tell us? How did you think you were    gonna get away with that?,anger,0.0,150
668,Jane,"Hi Joey it's Jane Rogers, can't wait    for your party tonight.",joy,0.0,150
668,Jane,"Listen, I forgot your address, can you give me a call?",neutral,0.0,150
668,Jane,"Thanks, bye.",neutral,0.0,150
668,Joey,Hey!,joy,0.0,150
668,Rachel,Hey!,joy,0.0,150
668,Joey,What's happening?,joy,0.0,150
668,Rachel,"Yeah, it's a real shame you can't make it to that one-woman    show tonight.",sadness,0.0,150
668,Joey,"Oh, I'd love to, but I gotta get up so early the next day and    so, you know me, work comes first",neutral,0.0,150
668,Rachel,"Oh, yeah, yeah, yeah...",neutral,0.0,150
668,Message,"""Hi Joey, it's Jane Rogers can't wait for your party tonight""",joy,0.0,150
668,Joey,Stupid Jane Rogers!!,anger,0.0,150
668,Rachel,You are having a party tonight??,surprise,0.0,150
668,Joey,Kinda have a... a thing for the Days Of Our Life's people.,neutral,0.0,150
668,Rachel,And you weren't going to tell us? How did you think you were    gonna get away with that?,anger,0.0,150
668,Joey,I do it every year.,neutral,1.0,150
668,Rachel,You do that every year??,surprise,0.0,150
669,Jane,"Hi Joey it's Jane Rogers, can't wait    for your party tonight.",joy,0.0,150
669,Jane,"Listen, I forgot your address, can you give me a call?",neutral,0.0,150
669,Jane,"Thanks, bye.",neutral,0.0,150
669,Joey,Hey!,joy,0.0,150
669,Rachel,Hey!,joy,0.0,150
669,Joey,What's happening?,joy,0.0,150
669,Rachel,"Yeah, it's a real shame you can't make it to that one-woman    show tonight.",sadness,0.0,150
669,Joey,"Oh, I'd love to, but I gotta get up so early the next day and    so, you know me, work comes first",neutral,0.0,150
669,Rachel,"Oh, yeah, yeah, yeah...",neutral,0.0,150
669,Message,"""Hi Joey, it's Jane Rogers can't wait for your party tonight""",joy,0.0,150
669,Joey,Stupid Jane Rogers!!,anger,0.0,150
669,Rachel,You are having a party tonight??,surprise,0.0,150
669,Joey,Kinda have a... a thing for the Days Of Our Life's people.,neutral,0.0,150
669,Rachel,And you weren't going to tell us? How did you think you were    gonna get away with that?,anger,0.0,150
669,Joey,I do it every year.,neutral,1.0,150
669,Rachel,You do that every year??,surprise,1.0,150
669,Joey,I didn't have to tell you that!! I'm stupider than Jane Rogers!!,anger,0.0,150
670,Jane,"Hi Joey it's Jane Rogers, can't wait    for your party tonight.",joy,0.0,150
670,Jane,"Listen, I forgot your address, can you give me a call?",neutral,0.0,150
670,Jane,"Thanks, bye.",neutral,0.0,150
670,Joey,Hey!,joy,0.0,150
670,Rachel,Hey!,joy,0.0,150
670,Joey,What's happening?,joy,0.0,150
670,Rachel,"Yeah, it's a real shame you can't make it to that one-woman    show tonight.",sadness,0.0,150
670,Joey,"Oh, I'd love to, but I gotta get up so early the next day and    so, you know me, work comes first",neutral,0.0,150
670,Rachel,"Oh, yeah, yeah, yeah...",neutral,0.0,150
670,Message,"""Hi Joey, it's Jane Rogers can't wait for your party tonight""",joy,0.0,150
670,Joey,Stupid Jane Rogers!!,anger,0.0,150
670,Rachel,You are having a party tonight??,surprise,0.0,150
670,Joey,Kinda have a... a thing for the Days Of Our Life's people.,neutral,0.0,150
670,Rachel,And you weren't going to tell us? How did you think you were    gonna get away with that?,anger,0.0,150
670,Joey,I do it every year.,neutral,0.0,150
670,Rachel,You do that every year??,surprise,0.0,150
670,Joey,I didn't have to tell you that!! I'm stupider than Jane Rogers!!,anger,0.0,150
670,Rachel,"Oh, that's why you got these tickets to that play, to get rid    of us??",anger,1.0,150
671,Jane,"Hi Joey it's Jane Rogers, can't wait    for your party tonight.",joy,0.0,150
671,Jane,"Listen, I forgot your address, can you give me a call?",neutral,0.0,150
671,Jane,"Thanks, bye.",neutral,0.0,150
671,Joey,Hey!,joy,0.0,150
671,Rachel,Hey!,joy,0.0,150
671,Joey,What's happening?,joy,0.0,150
671,Rachel,"Yeah, it's a real shame you can't make it to that one-woman    show tonight.",sadness,0.0,150
671,Joey,"Oh, I'd love to, but I gotta get up so early the next day and    so, you know me, work comes first",neutral,0.0,150
671,Rachel,"Oh, yeah, yeah, yeah...",neutral,0.0,150
671,Message,"""Hi Joey, it's Jane Rogers can't wait for your party tonight""",joy,0.0,150
671,Joey,Stupid Jane Rogers!!,anger,0.0,150
671,Rachel,You are having a party tonight??,surprise,0.0,150
671,Joey,Kinda have a... a thing for the Days Of Our Life's people.,neutral,0.0,150
671,Rachel,And you weren't going to tell us? How did you think you were    gonna get away with that?,anger,0.0,150
671,Joey,I do it every year.,neutral,0.0,150
671,Rachel,You do that every year??,surprise,0.0,150
671,Joey,I didn't have to tell you that!! I'm stupider than Jane Rogers!!,anger,0.0,150
671,Rachel,"Oh, that's why you got these tickets to that play, to get rid    of us??",anger,1.0,150
671,Joey,Yeah...,neutral,0.0,150
672,Rachel,Who's this from?,surprise,0.0,151
672,Chandler,"Oh, that's Ross's.",neutral,0.0,151
672,Rachel,Oh...  Oh my God. He remembered.,surprise,0.0,151
672,Phoebe,Remembered what?,neutral,0.0,151
672,Rachel,It was like months ago.,surprise,0.0,151
672,Rachel,"We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl.",sadness,1.0,151
673,Rachel,Who's this from?,surprise,0.0,151
673,Chandler,"Oh, that's Ross's.",neutral,0.0,151
673,Rachel,Oh...  Oh my God. He remembered.,surprise,0.0,151
673,Phoebe,Remembered what?,neutral,0.0,151
673,Rachel,It was like months ago.,surprise,0.0,151
673,Rachel,"We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl.",sadness,0.0,151
673,Rachel,Oh!,surprise,0.0,151
674,Rachel,Who's this from?,surprise,0.0,151
674,Chandler,"Oh, that's Ross's.",neutral,0.0,151
674,Rachel,Oh...  Oh my God. He remembered.,surprise,0.0,151
674,Phoebe,Remembered what?,neutral,0.0,151
674,Rachel,It was like months ago.,surprise,0.0,151
674,Rachel,"We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl.",sadness,0.0,151
674,Rachel,Oh!,surprise,0.0,151
674,Rachel,I can't believe he remembered!,surprise,0.0,151
674,Phoebe,"Oh, it's so pretty. This must have cost him a fortune.",surprise,1.0,151
675,Rachel,Who's this from?,surprise,0.0,151
675,Chandler,"Oh, that's Ross's.",neutral,0.0,151
675,Rachel,Oh...  Oh my God. He remembered.,surprise,0.0,151
675,Phoebe,Remembered what?,neutral,0.0,151
675,Rachel,It was like months ago.,surprise,0.0,151
675,Rachel,"We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl.",sadness,0.0,151
675,Rachel,Oh!,surprise,0.0,151
675,Rachel,I can't believe he remembered!,surprise,0.0,151
675,Phoebe,"Oh, it's so pretty. This must have cost him a fortune.",surprise,0.0,151
675,Monica,I can't believe he did this.,surprise,0.0,151
675,Chandler,"Come on, Ross? Remember back in college, when he fell in love with Carol and bought her that ridiculously expensive crystal duck?",neutral,0.0,151
675,Rachel,What did you just say?,surprise,1.0,151
675,Chandler,F-hah.... flennin....,fear,0.0,151
676,Gary,I really like waking up with you.,joy,0.0,152
676,Phoebe,"I like waking up with you too.  Oh! It's such a beautiful morning.  Oh, I can stay here all day.",joy,0.0,152
676,Gary,That would be great!,joy,0.0,152
676,Phoebe,We could have breakfast in bed,joy,0.0,152
676,Gary,"Wait, just a second.",neutral,0.0,152
677,Gary,I really like waking up with you.,joy,0.0,152
677,Phoebe,"I like waking up with you too.  Oh! It's such a beautiful morning.  Oh, I can stay here all day.",joy,0.0,152
677,Gary,That would be great!,joy,0.0,152
677,Phoebe,We could have breakfast in bed,joy,0.0,152
677,Gary,"Wait, just a second.",neutral,0.0,152
677,Phoebe,Okay.  Oh! Oh no.,surprise,0.0,152
678,Rachel,"Well that was depressing, I think I just bought a soft pretzel from one of the kids from",sadness,0.0,153
678,Phoebe,Um-hmm. Oh wait! This is Bonnie.,surprise,1.0,153
678,Bonnie,Hi!,joy,1.0,153
678,Rachel,This is Bonnie?  This is Bonnie?  You're Bonnie?,surprise,0.0,153
679,Rachel,"Well that was depressing, I think I just bought a soft pretzel from one of the kids from",sadness,0.0,153
679,Phoebe,Um-hmm. Oh wait! This is Bonnie.,surprise,0.0,153
679,Bonnie,Hi!,joy,0.0,153
679,Rachel,This is Bonnie?  This is Bonnie?  You're Bonnie?,surprise,1.0,153
679,Bonnie,I can show you an ID if you want?,neutral,0.0,153
680,Rachel,"Well that was depressing, I think I just bought a soft pretzel from one of the kids from",sadness,0.0,153
680,Phoebe,Um-hmm. Oh wait! This is Bonnie.,surprise,0.0,153
680,Bonnie,Hi!,joy,0.0,153
680,Rachel,This is Bonnie?  This is Bonnie?  You're Bonnie?,surprise,0.0,153
680,Bonnie,I can show you an ID if you want?,neutral,0.0,153
680,Rachel,"Oh no, I'm sorry, you look a lot different from the last time I-I saw you.",surprise,0.0,153
680,Bonnie,"Oh yeah, well I just started wearing bras again.",neutral,1.0,153
680,Rachel,"Oh, that must be it.",neutral,0.0,153
681,Rachel,"Well that was depressing, I think I just bought a soft pretzel from one of the kids from",sadness,0.0,153
681,Phoebe,Um-hmm. Oh wait! This is Bonnie.,surprise,0.0,153
681,Bonnie,Hi!,joy,0.0,153
681,Rachel,This is Bonnie?  This is Bonnie?  You're Bonnie?,surprise,0.0,153
681,Bonnie,I can show you an ID if you want?,neutral,0.0,153
681,Rachel,"Oh no, I'm sorry, you look a lot different from the last time I-I saw you.",surprise,0.0,153
681,Bonnie,"Oh yeah, well I just started wearing bras again.",neutral,0.0,153
681,Rachel,"Oh, that must be it.",neutral,0.0,153
681,Phoebe,Well I hope you have fun tonight.,neutral,0.0,153
682,Rachel,"Well that was depressing, I think I just bought a soft pretzel from one of the kids from",sadness,0.0,153
682,Phoebe,Um-hmm. Oh wait! This is Bonnie.,surprise,0.0,153
682,Bonnie,Hi!,joy,0.0,153
682,Rachel,This is Bonnie?  This is Bonnie?  You're Bonnie?,surprise,0.0,153
682,Bonnie,I can show you an ID if you want?,neutral,0.0,153
682,Rachel,"Oh no, I'm sorry, you look a lot different from the last time I-I saw you.",surprise,0.0,153
682,Bonnie,"Oh yeah, well I just started wearing bras again.",neutral,0.0,153
682,Rachel,"Oh, that must be it.",neutral,0.0,153
682,Phoebe,Well I hope you have fun tonight.,neutral,1.0,153
682,Bonnie,Thanks! You too.,joy,0.0,153
683,Rachel,I believe it.,neutral,0.0,154
683,Rachel,"Yes, I do.",neutral,0.0,154
683,Ross,"No you doy'know what, you're not gonna suck me into this.",anger,1.0,154
683,Rachel,"Oh sure I am, because you always have to be right.",anger,0.0,154
684,Rachel,I believe it.,neutral,0.0,154
684,Rachel,"Yes, I do.",neutral,0.0,154
684,Ross,"No you doy'know what, you're not gonna suck me into this.",anger,0.0,154
684,Rachel,"Oh sure I am, because you always have to be right.",anger,0.0,154
684,Ross,"I do not always have to beokay, okay.",anger,0.0,154
684,Rachel,Jurassic Park,neutral,0.0,154
685,Monica,"I'm telling you, something's wrong! My brother does not stay out all night.",fear,0.0,155
685,Joey,Maybe we should check the trash chute.,neutral,0.0,155
685,Rachel,Ross couldn't fit down the trash chute.,neutral,0.0,155
685,Joey,"That's right, he almost could. Which is exactly how I got stuck there.",neutral,0.0,155
685,Phoebe,Hey!,neutral,0.0,155
685,Rachel,There he is!,joy,1.0,155
686,Monica,"I'm telling you, something's wrong! My brother does not stay out all night.",fear,0.0,155
686,Joey,Maybe we should check the trash chute.,neutral,0.0,155
686,Rachel,Ross couldn't fit down the trash chute.,neutral,0.0,155
686,Joey,"That's right, he almost could. Which is exactly how I got stuck there.",neutral,0.0,155
686,Phoebe,Hey!,neutral,0.0,155
686,Rachel,There he is!,joy,0.0,155
686,Monica,Oh my God!  Where the hell have you been?!!,anger,1.0,155
687,Monica,"I'm telling you, something's wrong! My brother does not stay out all night.",fear,0.0,155
687,Joey,Maybe we should check the trash chute.,neutral,0.0,155
687,Rachel,Ross couldn't fit down the trash chute.,neutral,0.0,155
687,Joey,"That's right, he almost could. Which is exactly how I got stuck there.",neutral,0.0,155
687,Phoebe,Hey!,neutral,0.0,155
687,Rachel,There he is!,joy,0.0,155
687,Monica,Oh my God!  Where the hell have you been?!!,anger,0.0,155
687,Ross,"Just, y'know out.",neutral,1.0,155
